Encoded,mRd,vRd,mRd_plus,mRd_minus,vRd_plus,vRd_minus,C,Length,product_name,Thickness,Type,M-type,V-type,REI-type,CV-type,X-type,Height,Type Number
XT-K-M7-V1-REI120-CV35-X120-H210-6.2_220mm,"-49,8","75,2",0.0,49.8,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M7-V2-REI120-CV35-X120-H210-6.2_220mm,"-49,8","100,3",0.0,49.8,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV35,X120,H210,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H210-6.2_220mm,"-49,8","75,2",0.0,49.8,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H210-6.2_220mm,"-49,8","-50,1",0.0,49.8,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M8-V1-REI120-CV35-X120-H210-6.2_220mm,"-54,3","87,8",0.0,54.3,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M8-V2-REI120-CV35-X120-H210-6.2_220mm,"-54,3","112,8",0.0,54.3,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV35,X120,H210,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H210-6.2_220mm,"-54,3","87,8",0.0,54.3,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H210-6.2_220mm,"-54,3","-50,1",0.0,54.3,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H210-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H210,6.2_220mm
XT-K-M5-V1-REI120-CV50-X120-H230-6.2_220mm,"-38,8","35,3",0.0,38.8,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M5-V2-REI120-CV50-X120-H230-6.2_220mm,"-38,8","62,7",0.0,38.8,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV50,X120,H230,6.2_220mm
XT-K-M5-V3-REI120-CV50-X120-H230-6.2_220mm,"-38,8","87,8",0.0,38.8,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV50,X120,H230,6.2_220mm
XT-K-M5-VV1-REI120-CV50-X120-H230-6.2_220mm,"-38,8","±50,1",0.0,38.8,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M6-V1-REI120-CV50-X120-H230-6.2_220mm,"-44,3","35,3",0.0,44.3,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M6-V2-REI120-CV50-X120-H230-6.2_220mm,"-44,3","62,7",0.0,44.3,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV50,X120,H230,6.2_220mm
XT-K-M6-V3-REI120-CV50-X120-H230-6.2_220mm,"-44,3","100,3",0.0,44.3,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV50,X120,H230,6.2_220mm
XT-K-M6-VV1-REI120-CV50-X120-H230-6.2_220mm,"-44,3","±50,1",0.0,44.3,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M7-V1-REI120-CV50-X120-H230-6.2_220mm,"-51,7","75,2",0.0,51.7,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M7-V2-REI120-CV50-X120-H230-6.2_220mm,"-51,7","100,3",0.0,51.7,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV50,X120,H230,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H230-6.2_220mm,"-51,7","75,2",0.0,51.7,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H230-6.2_220mm,"-51,7","-50,1",0.0,51.7,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M8-V1-REI120-CV50-X120-H230-6.2_220mm,"-56,4","87,8",0.0,56.4,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M8-V2-REI120-CV50-X120-H230-6.2_220mm,"-56,4","112,8",0.0,56.4,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV50,X120,H230,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H230-6.2_220mm,"-56,4","87,8",0.0,56.4,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H230-6.2_220mm,"-56,4","-50,1",0.0,56.4,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H230-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H230,6.2_220mm
XT-K-M5-V1-REI120-CV35-X120-H220-6.2_220mm,"-40,2","35,3",0.0,40.2,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M5-V2-REI120-CV35-X120-H220-6.2_220mm,"-40,2","62,7",0.0,40.2,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV35,X120,H220,6.2_220mm
XT-K-M5-V3-REI120-CV35-X120-H220-6.2_220mm,"-40,2","87,8",0.0,40.2,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV35,X120,H220,6.2_220mm
XT-K-M5-VV1-REI120-CV35-X120-H220-6.2_220mm,"-40,2","±50,1",0.0,40.2,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M6-V1-REI120-CV35-X120-H220-6.2_220mm,"-45,9","35,3",0.0,45.9,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M6-V2-REI120-CV35-X120-H220-6.2_220mm,"-45,9","62,7",0.0,45.9,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV35,X120,H220,6.2_220mm
XT-K-M6-V3-REI120-CV35-X120-H220-6.2_220mm,"-45,9","100,3",0.0,45.9,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV35,X120,H220,6.2_220mm
XT-K-M6-VV1-REI120-CV35-X120-H220-6.2_220mm,"-45,9","±50,1",0.0,45.9,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M7-V1-REI120-CV35-X120-H220-6.2_220mm,"-53,6","75,2",0.0,53.6,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M7-V2-REI120-CV35-X120-H220-6.2_220mm,"-53,6","100,3",0.0,53.6,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV35,X120,H220,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H220-6.2_220mm,"-53,6","75,2",0.0,53.6,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H220-6.2_220mm,"-53,6","-50,1",0.0,53.6,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M8-V1-REI120-CV35-X120-H220-6.2_220mm,"-58,4","87,8",0.0,58.4,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M8-V2-REI120-CV35-X120-H220-6.2_220mm,"-58,4","112,8",0.0,58.4,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV35,X120,H220,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H220-6.2_220mm,"-58,4","87,8",0.0,58.4,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H220-6.2_220mm,"-58,4","-50,1",0.0,58.4,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H220-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H220,6.2_220mm
XT-K-M5-V1-REI120-CV50-X120-H240-6.2_220mm,"-41,6","35,3",0.0,41.6,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M5-V2-REI120-CV50-X120-H240-6.2_220mm,"-41,6","62,7",0.0,41.6,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV50,X120,H240,6.2_220mm
XT-K-M5-V3-REI120-CV50-X120-H240-6.2_220mm,"-41,6","87,8",0.0,41.6,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV50,X120,H240,6.2_220mm
XT-K-M5-VV1-REI120-CV50-X120-H240-6.2_220mm,"-41,6","±50,1",0.0,41.6,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M6-V1-REI120-CV50-X120-H240-6.2_220mm,"-47,5","35,3",0.0,47.5,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M6-V2-REI120-CV50-X120-H240-6.2_220mm,"-47,5","62,7",0.0,47.5,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV50,X120,H240,6.2_220mm
XT-K-M6-V3-REI120-CV50-X120-H240-6.2_220mm,"-47,5","100,3",0.0,47.5,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV50,X120,H240,6.2_220mm
XT-K-M6-VV1-REI120-CV50-X120-H240-6.2_220mm,"-47,5","±50,1",0.0,47.5,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M7-V1-REI120-CV50-X120-H240-6.2_220mm,"-55,5","75,2",0.0,55.5,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M7-V2-REI120-CV50-X120-H240-6.2_220mm,"-55,5","100,3",0.0,55.5,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV50,X120,H240,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H240-6.2_220mm,"-55,5","75,2",0.0,55.5,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H240-6.2_220mm,"-55,5","-50,1",0.0,55.5,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M8-V1-REI120-CV50-X120-H240-6.2_220mm,"-60,5","87,8",0.0,60.5,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M8-V2-REI120-CV50-X120-H240-6.2_220mm,"-60,5","112,8",0.0,60.5,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV50,X120,H240,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H240-6.2_220mm,"-60,5","87,8",0.0,60.5,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H240-6.2_220mm,"-60,5","-50,1",0.0,60.5,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H240-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H240,6.2_220mm
XT-K-M5-V1-REI120-CV35-X120-H230-6.2_220mm,"-43,0","35,3",0.0,43.0,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M5-V2-REI120-CV35-X120-H230-6.2_220mm,"-43,0","62,7",0.0,43.0,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV35,X120,H230,6.2_220mm
XT-K-M5-V3-REI120-CV35-X120-H230-6.2_220mm,"-43,0","87,8",0.0,43.0,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV35,X120,H230,6.2_220mm
XT-K-M5-VV1-REI120-CV35-X120-H230-6.2_220mm,"-43,0","±50,1",0.0,43.0,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M6-V1-REI120-CV35-X120-H230-6.2_220mm,"-49,1","35,3",0.0,49.1,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M6-V2-REI120-CV35-X120-H230-6.2_220mm,"-49,1","62,7",0.0,49.1,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV35,X120,H230,6.2_220mm
XT-K-M6-V3-REI120-CV35-X120-H230-6.2_220mm,"-49,1","100,3",0.0,49.1,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV35,X120,H230,6.2_220mm
XT-K-M6-VV1-REI120-CV35-X120-H230-6.2_220mm,"-49,1","±50,1",0.0,49.1,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M7-V1-REI120-CV35-X120-H230-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M7-V2-REI120-CV35-X120-H230-6.2_220mm,"-57,0","100,3",0.0,57.0,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV35,X120,H230,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H230-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H230-6.2_220mm,"-57,0","-50,1",0.0,57.0,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M8-V1-REI120-CV35-X120-H230-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M8-V2-REI120-CV35-X120-H230-6.2_220mm,"-62,2","112,8",0.0,62.2,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV35,X120,H230,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H230-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M8-VV1-REI120-CV35-X120-H230-6.2_220mm,"-62,2","-50,1",0.0,62.2,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV35-X120-H230-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV35,X120,H230,6.2_220mm
XT-K-M5-V1-REI120-CV50-X120-H250-6.2_220mm,"-44,4","35,3",0.0,44.4,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M5-V2-REI120-CV50-X120-H250-6.2_220mm,"-44,4","62,7",0.0,44.4,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV50,X120,H250,6.2_220mm
XT-K-M5-V3-REI120-CV50-X120-H250-6.2_220mm,"-44,4","87,8",0.0,44.4,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV50,X120,H250,6.2_220mm
XT-K-M5-VV1-REI120-CV50-X120-H250-6.2_220mm,"-44,4","±50,1",0.0,44.4,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M6-V1-REI120-CV50-X120-H250-6.2_220mm,"-50,7","35,3",0.0,50.7,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M6-V2-REI120-CV50-X120-H250-6.2_220mm,"-50,7","62,7",0.0,50.7,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV50,X120,H250,6.2_220mm
XT-K-M6-V3-REI120-CV50-X120-H250-6.2_220mm,"-50,7","100,3",0.0,50.7,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV50,X120,H250,6.2_220mm
XT-K-M6-VV1-REI120-CV50-X120-H250-6.2_220mm,"-50,7","±50,1",0.0,50.7,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M7-V1-REI120-CV50-X120-H250-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M7-V2-REI120-CV50-X120-H250-6.2_220mm,"-57,0","100,3",0.0,57.0,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV50,X120,H250,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H250-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M7-VV1-REI120-CV50-X120-H250-6.2_220mm,"-57,0","-50,1",0.0,57.0,0.0,50.1,C25/30,L1000,XT-K-M7-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M8-V1-REI120-CV50-X120-H250-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-V1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M8,V1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M8-V2-REI120-CV50-X120-H250-6.2_220mm,"-62,2","112,8",0.0,62.2,112.8,0.0,C25/30,L1000,XT-K-M8-V2-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M8,V2,REI120,CV50,X120,H250,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H250-6.2_220mm,"-62,2","87,8",0.0,62.2,87.8,0.0,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M8-VV1-REI120-CV50-X120-H250-6.2_220mm,"-62,2","-50,1",0.0,62.2,0.0,50.1,C25/30,L1000,XT-K-M8-VV1-REI120-CV50-X120-H250-L1000-6.2_220mm,XT,K,M8,VV1,REI120,CV50,X120,H250,6.2_220mm
XT-K-M5-V1-REI120-CV35-X120-H240-6.2_220mm,"-45,8","35,3",0.0,45.8,35.3,0.0,C25/30,L1000,XT-K-M5-V1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M5,V1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M5-V2-REI120-CV35-X120-H240-6.2_220mm,"-45,8","62,7",0.0,45.8,62.7,0.0,C25/30,L1000,XT-K-M5-V2-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M5,V2,REI120,CV35,X120,H240,6.2_220mm
XT-K-M5-V3-REI120-CV35-X120-H240-6.2_220mm,"-45,8","87,8",0.0,45.8,87.8,0.0,C25/30,L1000,XT-K-M5-V3-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M5,V3,REI120,CV35,X120,H240,6.2_220mm
XT-K-M5-VV1-REI120-CV35-X120-H240-6.2_220mm,"-45,8","±50,1",0.0,45.8,50.1,50.1,C25/30,L1000,XT-K-M5-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M5,VV1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M6-V1-REI120-CV35-X120-H240-6.2_220mm,"-52,3","35,3",0.0,52.3,35.3,0.0,C25/30,L1000,XT-K-M6-V1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M6,V1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M6-V2-REI120-CV35-X120-H240-6.2_220mm,"-52,3","62,7",0.0,52.3,62.7,0.0,C25/30,L1000,XT-K-M6-V2-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M6,V2,REI120,CV35,X120,H240,6.2_220mm
XT-K-M6-V3-REI120-CV35-X120-H240-6.2_220mm,"-52,3","100,3",0.0,52.3,100.3,0.0,C25/30,L1000,XT-K-M6-V3-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M6,V3,REI120,CV35,X120,H240,6.2_220mm
XT-K-M6-VV1-REI120-CV35-X120-H240-6.2_220mm,"-52,3","±50,1",0.0,52.3,50.1,50.1,C25/30,L1000,XT-K-M6-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M6,VV1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M7-V1-REI120-CV35-X120-H240-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-V1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M7,V1,REI120,CV35,X120,H240,6.2_220mm
XT-K-M7-V2-REI120-CV35-X120-H240-6.2_220mm,"-57,0","100,3",0.0,57.0,100.3,0.0,C25/30,L1000,XT-K-M7-V2-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M7,V2,REI120,CV35,X120,H240,6.2_220mm
XT-K-M7-VV1-REI120-CV35-X120-H240-6.2_220mm,"-57,0","75,2",0.0,57.0,75.2,0.0,C25/30,L1000,XT-K-M7-VV1-REI120-CV35-X120-H240-L1000-6.2_220mm,XT,K,M7,VV1,REI120,CV35,X120,H240,6.2_220mm
