Encoded,MrD,vRd,TableName
XT-D-MM5-VV3-REI120-CV50-X160-H240-6.0,32.4,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV50-X160-H240-6.0,64.8,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV50-X160-H240-6.0,30.6,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV50-X160-H240-6.0,61.2,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV50-X160-H240-6.0,27.5,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV50-X160-H240-6.0,55.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV35-X160-H210-6.0,74.4,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV35-X160-H210-6.0,35.7,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV35-X160-H210-6.0,71.4,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV35-X160-H210-6.0,33.7,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV35-X160-H210-6.0,67.4,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV35-X160-H210-6.0,31.8,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV35-X160-H210-6.0,63.6,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV35-X160-H210-6.0,28.5,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV35-X160-H210-6.0,57.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV50-X160-H250-6.0,77.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV50-X160-H250-6.0,37.0,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV50-X160-H250-6.0,74.0,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV50-X160-H250-6.0,34.9,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV50-X160-H250-6.0,69.8,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV50-X160-H250-6.0,33.0,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV50-X160-H250-6.0,66.0,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV50-X160-H250-6.0,29.6,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV50-X160-H250-6.0,59.2,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV35-X160-H220-6.0,80.0,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV35-X160-H220-6.0,38.4,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV35-X160-H220-6.0,76.8,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV35-X160-H220-6.0,36.2,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV35-X160-H220-6.0,72.4,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV35-X160-H220-6.0,34.2,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV35-X160-H220-6.0,68.4,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV35-X160-H220-6.0,30.7,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV35-X160-H220-6.0,61.4,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV35-X160-H230-6.0,85.6,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV35-X160-H230-6.0,41.0,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV35-X160-H230-6.0,82.0,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV35-X160-H230-6.0,38.7,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV35-X160-H230-6.0,77.4,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV35-X160-H230-6.0,36.6,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV35-X160-H230-6.0,73.2,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV35-X160-H230-6.0,32.8,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV35-X160-H230-6.0,65.6,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV35-X160-H240-6.0,91.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV35-X160-H240-6.0,43.7,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV35-X160-H240-6.0,87.4,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV35-X160-H240-6.0,41.3,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV35-X160-H240-6.0,82.6,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV35-X160-H240-6.0,39.0,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV35-X160-H240-6.0,78.0,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV35-X160-H240-6.0,35.0,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV35-X160-H240-6.0,70.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV1.2-REI120-CV35-X160-H250-6.0,96.8,42.4,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2-REI120-CV35-X160-H250-6.0,46.4,37.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV2.2-REI120-CV35-X160-H250-6.0,92.8,75.2,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3-REI120-CV35-X160-H250-6.0,43.8,58.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV3.2-REI120-CV35-X160-H250-6.0,87.6,117.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4-REI120-CV35-X160-H250-6.0,41.4,78.3,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV4.2-REI120-CV35-X160-H250-6.0,82.8,156.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5-REI120-CV35-X160-H250-6.0,37.1,112.8,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM5-VV5.2-REI120-CV35-X160-H250-6.0,74.2,225.6,Schock_Isokorb_XT_Typ_D_6.0_8
XT-D-MM6-VV1.2-REI120-CV35-X160-H160-6.0,60.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H200-6.0,63.8,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H170-6.0,67.6,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H170-6.0,32.7,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H170-6.0,65.4,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H210-6.0,71.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV50-X160-H210-6.0,34.5,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV50-X160-H210-6.0,69.0,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H180-6.0,75.0,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H180-6.0,36.3,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H180-6.0,72.6,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H180-6.0,34.8,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H180-6.0,69.6,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H180-6.0,33.4,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H180-6.0,66.8,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H220-6.0,78.8,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV50-X160-H220-6.0,38.1,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV50-X160-H220-6.0,76.2,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV50-X160-H220-6.0,36.5,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV50-X160-H220-6.0,73.0,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV50-X160-H220-6.0,35.0,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV50-X160-H220-6.0,70.0,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H190-6.0,82.4,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H190-6.0,39.9,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H190-6.0,79.8,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H190-6.0,38.2,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H190-6.0,76.4,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H190-6.0,36.7,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H190-6.0,73.4,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H190-6.0,33.9,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H190-6.0,67.8,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H230-6.0,86.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV50-X160-H230-6.0,41.7,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV50-X160-H230-6.0,83.4,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV50-X160-H230-6.0,40.0,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV50-X160-H230-6.0,80.0,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV50-X160-H230-6.0,38.3,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV50-X160-H230-6.0,76.6,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV50-X160-H230-6.0,35.5,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV50-X160-H230-6.0,71.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H200-6.0,89.8,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H200-6.0,43.5,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H200-6.0,87.0,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H200-6.0,41.7,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H200-6.0,83.4,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H200-6.0,40.0,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H200-6.0,80.0,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H200-6.0,37.0,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H200-6.0,74.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H240-6.0,93.6,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV50-X160-H240-6.0,45.3,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV50-X160-H240-6.0,90.6,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV50-X160-H240-6.0,43.4,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV50-X160-H240-6.0,86.8,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV50-X160-H240-6.0,41.6,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV50-X160-H240-6.0,83.2,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV50-X160-H240-6.0,38.5,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV50-X160-H240-6.0,77.0,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H210-6.0,97.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H210-6.0,47.1,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H210-6.0,94.2,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H210-6.0,45.1,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H210-6.0,90.2,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H210-6.0,43.3,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H210-6.0,86.6,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H210-6.0,40.1,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H210-6.0,80.2,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV50-X160-H250-6.0,101.0,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV50-X160-H250-6.0,48.9,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV50-X160-H250-6.0,97.8,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV50-X160-H250-6.0,46.8,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV50-X160-H250-6.0,93.6,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV50-X160-H250-6.0,44.9,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV50-X160-H250-6.0,89.8,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV50-X160-H250-6.0,41.6,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV50-X160-H250-6.0,83.2,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H220-6.0,104.8,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H220-6.0,50.7,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H220-6.0,101.4,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H220-6.0,48.6,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H220-6.0,97.2,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H220-6.0,46.6,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H220-6.0,93.2,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H220-6.0,43.1,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H220-6.0,86.2,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H230-6.0,112.2,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H230-6.0,54.3,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H230-6.0,108.6,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H230-6.0,52.0,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H230-6.0,104.0,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H230-6.0,49.9,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H230-6.0,99.8,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H230-6.0,46.2,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H230-6.0,92.4,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H240-6.0,119.6,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H240-6.0,57.9,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H240-6.0,115.8,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H240-6.0,55.5,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H240-6.0,111.0,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H240-6.0,53.2,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H240-6.0,106.4,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H240-6.0,49.2,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H240-6.0,98.4,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV1.2-REI120-CV35-X160-H250-6.0,127.0,42.4,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2-REI120-CV35-X160-H250-6.0,61.5,37.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV2.2-REI120-CV35-X160-H250-6.0,123.0,75.2,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3-REI120-CV35-X160-H250-6.0,58.9,58.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV3.2-REI120-CV35-X160-H250-6.0,117.8,117.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4-REI120-CV35-X160-H250-6.0,56.5,78.3,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV4.2-REI120-CV35-X160-H250-6.0,113.0,156.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5-REI120-CV35-X160-H250-6.0,52.3,112.8,Schock_Isokorb_XT_Typ_D_6.0_9
XT-D-MM6-VV5.2-REI120-CV35-X160-H250-6.0,104.6,225.6,Schock_Isokorb_XT_Typ_D_6.0_9
XT-K-M1-V1-REI120-CV35-X120-H160-6.2,8.9,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M1-V2-REI120-CV35-X120-H160-6.2,8.9,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V1-REI120-CV35-X120-H160-6.2,15.0,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V2-REI120-CV35-X120-H160-6.2,15.0,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V1-REI120-CV35-X120-H160-6.2,20.8,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V2-REI120-CV35-X120-H160-6.2,20.8,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-VV1-REI120-CV35-X120-H160-6.2,20.8,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V1-REI120-CV35-X120-H160-6.2,23.8,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V2-REI120-CV35-X120-H160-6.2,23.8,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V3-REI120-CV35-X120-H160-6.2,23.8,100.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-VV1-REI120-CV35-X120-H160-6.2,23.8,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V1-REI120-CV35-X120-H160-6.2,25.5,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V2-REI120-CV35-X120-H160-6.2,25.5,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V3-REI120-CV35-X120-H160-6.2,25.5,87.8,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-VV1-REI120-CV35-X120-H160-6.2,25.5,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V1-REI120-CV35-X120-H160-6.2,29.3,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V2-REI120-CV35-X120-H160-6.2,29.3,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V3-REI120-CV35-X120-H160-6.2,29.3,100.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-VV1-REI120-CV35-X120-H160-6.2,29.3,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M1-V1-REI120-CV50-X120-H180-6.2,9.5,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M1-V2-REI120-CV50-X120-H180-6.2,9.5,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V1-REI120-CV50-X120-H180-6.2,16.0,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V2-REI120-CV50-X120-H180-6.2,16.0,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V1-REI120-CV50-X120-H180-6.2,22.0,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V2-REI120-CV50-X120-H180-6.2,22.0,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-VV1-REI120-CV50-X120-H180-6.2,22.0,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V1-REI120-CV50-X120-H180-6.2,25.2,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V2-REI120-CV50-X120-H180-6.2,25.2,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V3-REI120-CV50-X120-H180-6.2,25.2,100.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-VV1-REI120-CV50-X120-H180-6.2,25.2,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V1-REI120-CV50-X120-H180-6.2,27.2,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V2-REI120-CV50-X120-H180-6.2,27.2,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-V3-REI120-CV50-X120-H180-6.2,27.2,87.8,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M5-VV1-REI120-CV50-X120-H180-6.2,27.2,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V1-REI120-CV50-X120-H180-6.2,31.3,35.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V2-REI120-CV50-X120-H180-6.2,31.3,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-V3-REI120-CV50-X120-H180-6.2,31.3,100.3,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M6-VV1-REI120-CV50-X120-H180-6.2,31.3,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M1-V1-REI120-CV35-X120-H170-6.2,10.0,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M1-V2-REI120-CV35-X120-H170-6.2,10.0,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V1-REI120-CV35-X120-H170-6.2,16.9,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M2-V2-REI120-CV35-X120-H170-6.2,16.9,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V1-REI120-CV35-X120-H170-6.2,23.2,28.2,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-V2-REI120-CV35-X120-H170-6.2,23.2,62.7,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M3-VV1-REI120-CV35-X120-H170-6.2,23.2,50.1,Schock_Isokorb_XT_Typ_K_6.2
XT-K-M4-V1-REI120-CV35-X120-H170-6.2,26.5,35.3,Schock_Isokorb_XT_Typ_K_6.2
