Encoded,MrD,vRd,TableName
T-KU-M1-V1-REI120-CV35-X80-H160-7.2_240mm220mm,16.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H160-7.2_240mm220mm,24.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H160-7.2_240mm220mm,32.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H160-7.2_240mm220mm,36.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H160-7.2_240mm220mm,17.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H160-7.2_240mm220mm,25.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H160-7.2_240mm220mm,34.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H160-7.2_240mm220mm,39.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H180-7.2_240mm220mm,17.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H180-7.2_240mm220mm,25.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H180-7.2_240mm220mm,34.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H180-7.2_240mm220mm,39.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H170-7.2_240mm220mm,18.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H170-7.2_240mm220mm,27.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H170-7.2_240mm220mm,36.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H170-7.2_240mm220mm,41.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H170-7.2_240mm220mm,19.8,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H170-7.2_240mm220mm,28.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H170-7.2_240mm220mm,38.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H170-7.2_240mm220mm,43.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H190-7.2_240mm220mm,19.8,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H190-7.2_240mm220mm,28.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H190-7.2_240mm220mm,38.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H190-7.2_240mm220mm,43.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H180-7.2_240mm220mm,20.9,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H180-7.2_240mm220mm,30.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H180-7.2_240mm220mm,40.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H180-7.2_240mm220mm,45.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H180-7.2_240mm220mm,22.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H180-7.2_240mm220mm,31.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H180-7.2_240mm220mm,42.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H180-7.2_240mm220mm,48.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H200-7.2_240mm220mm,22.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H200-7.2_240mm220mm,31.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H200-7.2_240mm220mm,42.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H200-7.2_240mm220mm,48.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H190-7.2_240mm220mm,23.1,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H190-7.2_240mm220mm,33.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H190-7.2_240mm220mm,44.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H190-7.2_240mm220mm,50.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H190-7.2_240mm220mm,24.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H190-7.2_240mm220mm,34.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H190-7.2_240mm220mm,46.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H190-7.2_240mm220mm,52.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H210-7.2_240mm220mm,24.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H210-7.2_240mm220mm,34.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H210-7.2_240mm220mm,46.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H210-7.2_240mm220mm,52.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H200-7.2_240mm220mm,25.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H200-7.2_240mm220mm,36.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H200-7.2_240mm220mm,48.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H200-7.2_240mm220mm,55.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H200-7.2_240mm220mm,26.4,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H200-7.2_240mm220mm,37.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H200-7.2_240mm220mm,50.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H200-7.2_240mm220mm,57.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H220-7.2_240mm220mm,26.4,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H220-7.2_240mm220mm,37.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H220-7.2_240mm220mm,50.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H220-7.2_240mm220mm,57.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H210-7.2_240mm220mm,27.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H210-7.2_240mm220mm,39.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H210-7.2_240mm220mm,52.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H210-7.2_240mm220mm,59.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H210-7.2_240mm220mm,28.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H210-7.2_240mm220mm,40.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H210-7.2_240mm220mm,54.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H210-7.2_240mm220mm,61.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H230-7.2_240mm220mm,28.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H230-7.2_240mm220mm,40.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H230-7.2_240mm220mm,54.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H230-7.2_240mm220mm,61.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H220-7.2_240mm220mm,29.9,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H220-7.2_240mm220mm,42.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H220-7.2_240mm220mm,56.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H220-7.2_240mm220mm,64.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H220-7.2_240mm220mm,31.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H220-7.2_240mm220mm,44.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H220-7.2_240mm220mm,58.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H220-7.2_240mm220mm,66.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H240-7.2_240mm220mm,31.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H240-7.2_240mm220mm,44.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H240-7.2_240mm220mm,58.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H240-7.2_240mm220mm,66.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H230-7.2_240mm220mm,32.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV35-X80-H230-7.2_240mm220mm,45.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV35-X80-H230-7.2_240mm220mm,59.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV35-X80-H230-7.2_240mm220mm,68.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV30-X80-H230-7.2_240mm220mm,33.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV30-X80-H230-7.2_240mm220mm,47.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV30-X80-H230-7.2_240mm220mm,59.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV30-X80-H230-7.2_240mm220mm,68.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV50-X80-H250-7.2_240mm220mm,33.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M2-V1-REI120-CV50-X80-H250-7.2_240mm220mm,47.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M3-V1-REI120-CV50-X80-H250-7.2_240mm220mm,59.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M4-V1-REI120-CV50-X80-H250-7.2_240mm220mm,68.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm220mm
T-KU-M1-V1-REI120-CV35-X80-H160-7.2_240mm,16.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H160-7.2_240mm,24.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H160-7.2_240mm,32.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H160-7.2_240mm,39.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H160-7.2_240mm,17.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H160-7.2_240mm,26.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H160-7.2_240mm,34.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H160-7.2_240mm,41.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H180-7.2_240mm,17.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H180-7.2_240mm,26.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H180-7.2_240mm,34.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H180-7.2_240mm,41.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H170-7.2_240mm,18.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H170-7.2_240mm,27.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H170-7.2_240mm,36.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H170-7.2_240mm,43.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H170-7.2_240mm,19.8,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H170-7.2_240mm,29.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H170-7.2_240mm,38.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H170-7.2_240mm,46.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H190-7.2_240mm,19.8,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H190-7.2_240mm,29.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H190-7.2_240mm,38.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H190-7.2_240mm,46.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H180-7.2_240mm,20.9,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H180-7.2_240mm,30.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H180-7.2_240mm,40.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H180-7.2_240mm,48.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H180-7.2_240mm,22.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H180-7.2_240mm,32.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H180-7.2_240mm,42.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H180-7.2_240mm,51.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H200-7.2_240mm,22.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H200-7.2_240mm,32.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H200-7.2_240mm,42.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H200-7.2_240mm,51.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H190-7.2_240mm,23.1,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H190-7.2_240mm,34.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H190-7.2_240mm,45.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H190-7.2_240mm,53.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H190-7.2_240mm,24.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H190-7.2_240mm,35.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H190-7.2_240mm,47.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H190-7.2_240mm,55.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H210-7.2_240mm,24.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H210-7.2_240mm,35.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H210-7.2_240mm,47.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H210-7.2_240mm,55.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H200-7.2_240mm,25.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H200-7.2_240mm,37.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H200-7.2_240mm,49.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H200-7.2_240mm,58.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H200-7.2_240mm,26.4,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H200-7.2_240mm,39.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H200-7.2_240mm,51.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H200-7.2_240mm,60.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H220-7.2_240mm,26.4,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H220-7.2_240mm,39.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H220-7.2_240mm,51.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H220-7.2_240mm,60.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H210-7.2_240mm,27.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H210-7.2_240mm,40.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H210-7.2_240mm,53.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H210-7.2_240mm,63.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H210-7.2_240mm,28.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H210-7.2_240mm,42.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H210-7.2_240mm,55.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H210-7.2_240mm,65.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H230-7.2_240mm,28.7,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H230-7.2_240mm,42.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H230-7.2_240mm,55.8,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H230-7.2_240mm,65.5,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H220-7.2_240mm,29.9,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H220-7.2_240mm,44.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H220-7.2_240mm,58.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H220-7.2_240mm,67.9,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H220-7.2_240mm,31.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H220-7.2_240mm,45.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H220-7.2_240mm,60.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H220-7.2_240mm,70.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H240-7.2_240mm,31.0,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H240-7.2_240mm,45.6,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H240-7.2_240mm,60.1,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H240-7.2_240mm,70.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H230-7.2_240mm,32.2,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H230-7.2_240mm,47.3,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H230-7.2_240mm,62.4,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H230-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H230-7.2_240mm,33.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV30-X80-H230-7.2_240mm,49.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV30-X80-H230-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV30-X80-H230-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV50-X80-H250-7.2_240mm,33.3,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV50-X80-H250-7.2_240mm,49.0,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV50-X80-H250-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV50-X80-H250-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV35-X80-H240-7.2_240mm,34.5,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M2-V1-REI120-CV35-X80-H240-7.2_240mm,50.7,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M3-V1-REI120-CV35-X80-H240-7.2_240mm,63.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M4-V1-REI120-CV35-X80-H240-7.2_240mm,72.2,92.5,Schock_Isokorb_T_Typ_KU_7.2_240mm
T-KU-M1-V1-REI120-CV30-X80-H240-7.2_240mm,35.6,61.7,Schock_Isokorb_T_Typ_KU_7.2_240mm
